AddressCodeID,HouseNumber,StreetDorm,City,AddressNote,Longitude,Lattitude,FullAdress
1782,18421,Scotten Ave.,Detroit,,,,18421 Scotten Ave.
2012,4574,Seebaldt St.,Detroit,,,,4574 Seebaldt St.
1768,1196,Selden St.,Detroit,,,,1196 Selden St.
1769,1600,Seward Ave.,Detroit,,,,1600 Seward Ave.
1781,10421,Sorrento  St.,Detroit,,,,10421 Sorrento  St.
1798,15400,Steel St.,Detroit,,,,15400 Steel St.
1801,13587,Stoepel St.,Detroit,,,,13587 Stoepel St.
1802,13588,Stoepel St.,Detroit,,,,13588 Stoepel St.
1803,16803,Stoepel St.,Detroit,,,,16803 Stoepel St.
1809,14600,Strathmore St.,Detroit,,,,14600 Strathmore St.
1814,18852,Sunset St.,Detroit,,,,18852 Sunset St.
2156,9151,Sussex St.,Detroit,,,,9151  Sussex St.
1984,827,Taylor St. ,Detroit,,,,827 Taylor St. 
1825,4400,Ternes St.,Detroit,,,,4400 Ternes St.
1833,4498,Townsend St.,Detroit,,,,4498 Townsend St.
1837,228,Trowbridge St.,Detroit,,,,228 Trowbridge St.
2027,239,Trowbridge St.,Detroit,,,,239 Trowbridge St.
1838,2490,Tuxedo St.,Detroit,,,,2490 Tuxedo St.
1839,3225,Tuxedo St.,Detroit,,,,3225 Tuxedo St.
1841,5079,Underwood Ave.,Detroit,,,,5079 Underwood Ave.
1879,2081,Virginia Park St.,Detroit,,,,2081 Virginia Park St.
1884,659,W. Canfield St.,Detroit,,,,659 W. Canfield St.
2150,1135,W. Chicago Blvd,Detroit,,,,1135 W. Chicago Blvd
1885,2928,W. Euclid St.,Detroit,,,,2928 W. Euclid St.
2121,3530,W. Kirby St.,Detroit,,,,3530 W. Kirby St.
1932,2233,Webb St.,Detroit,,,,2233 Webb St.
1933,2975,Webb St.,Detroit,,,,2975 Webb St.
1935,3020,West Boston Blvd,Detroit,,,,3020 West Boston Blvd
1936,3842,West Buena Vista St.,Detroit,,,,3842 West Buena Vista St.
1938,1725,West Grand Blvd,Detroit,,,,1725 West Grand Blvd
1939,1740,West Grand Blvd,Detroit,,,,1740 West Grand Blvd
1886,1740,West Grand Blvd ,Detroit,,,,1740 West Grand Blvd 
1887,1375,West Grand Blvd.,Detroit,,,,1375 West Grand Blvd.
1937,2341,West Grand Blvd.,Detroit,,,,2341 West Grand Blvd.
362,4275,West Outer Drive,Detroit,,,,4275 West Outer Drive
1942,3281,West Outer Drive,Detroit,,,,3281 West Outer Drive
2213,18503,Wexford St.,Detroit,,,,18503 Wexford St.
1967,18087,Woodingham Dr.,Detroit,,,,18087 Woodingham Dr.
1971,307,Woodland St.,Detroit,,,,307 Woodland St.
1980,7763,Wykes St.,Detroit,,,,7763 Wykes St.
1357,23603,Liberty St.,Farmington,,,,23603 Liberty St.
36,2016,Albert St. ,Flint,,,,2016 Albert St. 
70,1921,Barks St.,Flint,,,,1921 Barks St.
88,934,Belmont Ave.,Flint,,,,934 Belmont Ave.
1035,2025,Chelan,Flint,,,,2025 Chelan
2168,4201,Clio Road,Flint,,,,4201 Clio Road
1123,126,E. Baker St.,Flint,,,,126 E. Baker St.
172,167,E. Hamilton ,Flint,,,,167 E. Hamilton 
246,301,E. Newell ,Flint,,,,301 E. Newell 
247,733,E. Paterson,Flint,,,,733 E. Paterson
248,301,E. Patterson ,Flint,,,,301 E. Patterson 
257,233,E. Taylor,Flint,,,,233 E. Taylor
1148,710,Evergreen Ave,Flint,,,,710 Evergreen Ave
2144,,Farmhill Road,Flint,,,,Farmhill Road
1364,3519,Lippincott,Flint,,,,3519 Lippincott
1403,3022,Mallery St.,Flint,,,,3022 Mallery St.
1583,1851,Owen St. ,Flint,,,,1851 Owen St. 
2250,4314,Roberts St.,Flint,,,,4314 Roberts St.
2245,1838,Whittlesey,Flint,,,,1838 Whittlesey
1952,1914,Whittlesy St.,Flint,,,,1914 Whittlesy St.
733,,,Inkster,,,,
41,26949,Andover St.,Inkster,,,,26949 Andover St.
112,4381,Bridgeport,Inkster,,,,4381 Bridgeport
1243,2969,Hanover,Inkster,,,,2969 Hanover
1244,30111,Hanover,Inkster,,,,30111 Hanover
1246,3811,Harrison,Inkster,,,,3811 Harrison
1316,3250,John Daly Road,Inkster,,,,3250 John Daly Road
1321,5151,Julius Blvd.,Inkster,,,,5151 Julius Blvd.
1336,27152,Kitsch ,Inkster,,,,27152 Kitsch 
1577,3462,Oraway Ct.,Inkster,,,,3462 Oraway Ct.
1652,29073,Powers,Inkster,,,,29073 Powers
1785,3303,Spruce,Inkster,,,,3303 Spruce
2211,3475,Spruce,Inkster,,,,3475 Spruce
1982,4333,Yorkville Ct.,Inkster,,,,4333 Yorkville Ct.
1304,,,Jackson,,,,
1070,157,County St.,Milan,,,,157 County St.
92,6094,Bermuda Lane,Mt. Morris,,,,6094 Bermuda Lane
40,10320,Ann Arbor Road ,Plymouth,,,,10320 Ann Arbor Road 
86,253,Beechwood,River Rouge,,,,253 Beechwood
709,,,Saginaw,,,,
1090,2425,Delaware,Saginaw,,,,2425 Delaware
1709,2220,S. Jefferson,Saginaw,,,,2220 S. Jefferson
1818,1712,Syracuse,Saginaw,,,,1712 Syracuse
1867,724,Valley Circle Dr.,Saline,,,,724 Valley Circle Dr.
1868,785,Valley Circle Dr.,Saline,,,,785 Valley Circle Dr.
1832,,,Toledo,,,,
1296,521,Indiana Ave.,Toledo,,,,521 Indiana Ave.
1298,1214,Ironwood Ave.,Toledo,,,,1214 Ironwood Ave.
1300,976,Islington ,Toledo,,,,976 Islington 
1615,1319,Palmetto ,Toledo,,,,1319 Palmetto 
2167,1451,Palmwood,Toledo,,,,1451 Palmwood
1766,2351,Scottwood,Toledo,,,,2351 Scottwood
1869,606,Vance,Toledo,,,,606 Vance
1950,,,Whitemore Lake,,,,
1137,11456,East Shore Drive,Whitmore Lake,,,,11456 East Shore Drive
1400,9545,Main St. ,Whitmore Lake,,,,9545 Main St. 
366,,,Willow Run Village,,,,
129,,Building 5,Willow Run Village,,,,Building 5
1146,1365,Erving Court,Willow Run Village,,,,1365 Erving Court
2215,1106,Goshen,Willow Run Village,,,,1106 Goshen
2086,1401,Hanover Court,Willow Run Village,,,,1401  Hanover Court
2189,1579,Linden Court - ,Willow Run Village,,,,1579 Linden Court - 
2233,1224,Malden Court,Willow Run Village,,,,1224 Malden Court
2214,1217,Natick Court,Willow Run Village,,,,1217 Natick Court
2232,1032,Revere Ct.,Willow Run Village,,,,1032 Revere Ct.
2223,1255,Sudbury,Willow Run Village,,,,1255 Sudbury
2186,1471,Sudbury Ct.,Willow Run Village,,,,1471 Sudbury Ct.
2225,1383,Swansea Ct.,Willow Run Village,,,,1383 Swansea Ct.
1902,,Ware Court,Willow Run Village,,,,Ware Court
1965,9543,Woolman Oval,Willow Run Village,,,,9543 Woolman Oval
2216,9569,Woolman Oval,Willow Run Village,,,,9569 Woolman Oval
627,,,Ypsilanti,,,,
87,115,Bell St.,Ypsilanti,,,,115 Bell St.
1084,3304,Cross St.,Ypsilanti,,,,3304 Cross St.
1085,425,Cross St.,Ypsilanti,,,,425 Cross St.
1086,,Cross St.,Ypsilanti,,,,Cross St.
563,1021,Desoto St.,Ypsilanti,,,,1021 Desoto St.
169,812,E. Forest Ave.,Ypsilanti,,,,812 E. Forest Ave.
1136,3150,East Morgan Rd,Ypsilanti,,,,3150 East Morgan Rd
2204,601,Emmet,Ypsilanti,,,,601 Emmet
1147,539,Eugene St.,Ypsilanti,,,,539 Eugene St.
2159,531,Fairview Circle,Ypsilanti,,,,531 Fairview Circle
1156,333,First Ave.,Ypsilanti,,,,333 First Ave.
1213,2125,Golfside Dr.,Ypsilanti,,,,2125 Golfside Dr.
1214,2129,Golfside Dr.,Ypsilanti,,,,2129 Golfside Dr.
1216,2753,Golfside Rd.,Ypsilanti,,,,2753 Golfside Rd.
2104,735,Havner Square?,Ypsilanti,,,,735 Havner Square?
1251,115,Hawkins St.,Ypsilanti,,,,115 Hawkins St.
1252,122,Hawkins St.,Ypsilanti,,42.237776,-83.623122,122 Hawkins St.
1253,126,Hawkins St.,Ypsilanti,,,,126 Hawkins St.
1272,829,Hill St.,Ypsilanti,,,,829 Hill St.
1303,1107,Ivy Lane,Ypsilanti,,,,1107 Ivy Lane
1302,1107,Ivy Lane ,Ypsilanti,,,,1107 Ivy Lane 
2152,745,Kirk,Ypsilanti,,,,745 Kirk
1344,4928,Lakeridge St.,Ypsilanti,,,,4928 Lakeridge St.
1385,1034,Madison ,Ypsilanti,,,,1034 Madison 
2247,820,N. Mansfield,Ypsilanti,,,,820 N. Mansfield
1546,317,N. Washington St.,Ypsilanti,,42.358271,-83.512078,317 N. Washington St.
1547,825,Nash Ave. ,Ypsilanti,,,,825 Nash Ave. 
1560,609,Norris St.,Ypsilanti,,,,609 Norris St.
1562,622,Oak St.,Ypsilanti,,,,622 Oak St.
1707,201,S. Hamilton St.,Ypsilanti,,,,201 S. Hamilton St.
1708,415,S. Hamilton St.,Ypsilanti,,,,415 S. Hamilton St.
2185,734,S. Huron St.,Ypsilanti,,,,734 S. Huron St.
796,517,Second Ave.,Ypsilanti,,,,517 Second Ave.
1799,280,Stephens Drive,Ypsilanti,,,,280 Stephens Drive
1800,291,Stephens Drive,Ypsilanti,,,,291 Stephens Drive
2226,316,W. Ainsworth,Ypsilanti,,,,316 W. Ainsworth
1925,2936,Washtenaw Ave.,Ypsilanti,,,,2936 Washtenaw Ave.
361,49,West Lodge,Ypsilanti,,,,49 West Lodge
1979,9569,Ypsi,Ypsilanti,,,,9569 Ypsi
2172,1000,E. Forest,Ypsilanti?,,,,1000 E. Forest
1245,319,Harriet,Ypsilanti?,,,,319 Harriet
