id,AddressCodeID,HouseNumber,StreetDorm,City,AddressNote,address,latitude,longitude,
621,1505,637,N. Fourth Ave.,Ann Arbor,,637 N. Fourth Ave.,42.28602769,-83.7471033,
612,1491,605,N. Fifth Ave.,Ann Arbor,,605 N. Fifth Ave.,42.28616321,-83.74586268,
336,684,830,Fuller St.,Ann Arbor,,830 Fuller St.,42.28620587,-83.73952672,
614,699,652,N. Fourth Ave.,Ann Arbor,,652 N. Fourth Ave.,42.28621638,-83.74686505,
342,1182,810,Fuller St.,Ann Arbor,,810 Fuller St.,42.2862426,-83.73968051,
341,1181,802,Fuller St.,Ann Arbor,,802 Fuller St.,42.28625729,-83.73974203,
337,696,800,Fuller St.,Ann Arbor,,800 Fuller St.,42.28626156,-83.73975726,
316,578,704,Felch St.,Ann Arbor,,704 Felch St.,42.28629896,-83.75585704,
570,1445,611,Miner St.,Ann Arbor,,611 Miner St.,42.28642665,-83.75577035,
571,1446,615,Miner St.,Ann Arbor,,615 Miner St.,42.28646171,-83.75577129,
406,642,418,High St.,Ann Arbor,,418 High St.,42.28646616,-83.74319792,
939,2166,611,Spring St.,Ann Arbor,,611 Spring St.,42.28650749,-83.75256745,
572,1447,621,Miner St.,Ann Arbor,,621 Miner St.,42.28651431,-83.75577269,
42,80,343,Beakes St.,Ann Arbor,,343 Beakes St.,42.28653769,-83.74483605,
334,588,2238,Fuller Court,Ann Arbor,,2238 Fuller Court,42.28655162,-83.71801083,
566,677,627,Miner St.,Ann Arbor,,627 Miner St.,42.2865669,-83.7557741,
43,81,351,Beakes St.,Ann Arbor,,351 Beakes St.,42.28661115,-83.7446812,
333,587,2232,Fuller Court,Ann Arbor,,2232 Fuller Court,42.28662811,-83.71816945,
638,1521,614,N. Main St.,Ann Arbor,,614 N. Main St.,42.28665786,-83.74800523,
494,1355,608,Leona Dr.,Ann Arbor,,608 Leona Dr.,42.2868449,-83.77575922,
625,2234,712,N. Fourth Ave.,Ann Arbor,,712 N. Fourth Ave.,42.28690187,-83.74654476,
624,1513,714,N. Fourth Ave.,Ann Arbor,,714 N. Fourth Ave.,42.28692378,-83.74653167,
613,1494,721,N. Fifth Ave.,Ann Arbor,,721 N. Fifth Ave.,42.28697436,-83.74539006,
622,1510,720,N. Fourth Ave.,Ann Arbor,,720 N. Fourth Ave.,42.28698951,-83.74649241,
1037,2097,1044,Wall St.,Ann Arbor,,1044 Wall St.,42.28708182,-83.73380353,
434,1279,715,Hiscock St.,Ann Arbor,,715 Hiscock St.,42.28723243,-83.75597129,
263,256,310,E. Summit St.,Ann Arbor,,310 E. Summit St.,42.28738122,-83.74460393,
375,1219,708,Gott St.,Ann Arbor,,708 Gott St.,42.28752657,-83.75679765,
639,1522,707,N. Main St.,Ann Arbor,,707 N. Main St.,42.28753549,-83.74787213,
328,1172,707,Fountain St.,Ann Arbor,,707 Fountain St.,42.28754884,-83.75417533,
1184,1378,2030,Leona Dr.,Detroit,,2030 Leona Dr.,42.2875519,-83.7760632,
631,710,718,N. Main St.,Ann Arbor,,718 N. Main St.,42.28760185,-83.74760606,
630,617,724,N. Main St.,Ann Arbor,,724 N. Main St.,42.28765631,-83.74758303,
632,758,733,N. Main St.,Ann Arbor,,733 N. Main St.,42.2877733,-83.74777007,
376,1220,734,Gott St.,Ann Arbor,,734 Gott St.,42.28789243,-83.75681278,
329,1173,735,Fountain St.,Ann Arbor,,735 Fountain St.,42.28794941,-83.75418618,
1035,1897,1000,Wall St.,Ann Arbor,,1000 Wall St.,42.28796575,-83.7369671,
511,1395,1102,Maiden Lane Ct.,Ann Arbor,,1102 Maiden Lane Ct.,42.28799714,-83.73356864,
510,738,1101,Maiden Lane Ct.,Ann Arbor,,1101 Maiden Lane Ct.,42.288058,-83.733779,
513,1397,1110,Maiden Lane Ct.,Ann Arbor,,1110 Maiden Lane Ct.,42.28809368,-83.73348722,
512,1396,1105,Maiden Lane Ct.,Ann Arbor,,1105 Maiden Lane Ct.,42.2881074,-83.73373978,
514,1398,1118,Maiden Lane Ct.,Ann Arbor,,1118 Maiden Lane Ct.,42.28819022,-83.7334058,
260,251,110,E. Summit St.,Ann Arbor,,110 E. Summit St.,42.28830404,-83.74714698,
264,2137,127,E. Summit St.,Ann Arbor,,127 E. Summit St.,42.28839131,-83.74688135,
262,255,121,E. Summit St.,Ann Arbor,,121 E. Summit St.,42.28841408,-83.74694496,
261,252,113,E. Summit St.,Ann Arbor,,113 E. Summit St.,42.28844445,-83.74702978,
1039,2099,930,Wall St.,Ann Arbor,,930 Wall St.,42.28851206,-83.737035,
1089,1945,114,West Summit St.,Ann Arbor,,114 West Summit St.,42.28861943,-83.74765257,
71,116,745,Brooks St.,Ann Arbor,,745 Brooks St.,42.28864683,-83.75828583,
1030,2135,204,W. Summit St.,Ann Arbor,,204 W. Summit St.,42.28907373,-83.74969789,
1090,1946,204,West Summit St.,Ann Arbor,,204 West Summit St.,42.28907373,-83.74969789,
1029,1893,224,W. Summit St.,Ann Arbor,,224 W. Summit St.,42.28911439,-83.74992499,
1034,344,917,Wall St.,Ann Arbor,,917 Wall St.,42.289133,-83.738114,
669,1549,1114,Nielsen Court,Ann Arbor,,1114 Nielsen Court,42.2891676,-83.73561106,
670,1550,1118,Nielsen Court,Ann Arbor,,1118 Nielsen Court,42.28924205,-83.73555222,
668,764,1125,Nielsen Court,Ann Arbor,,1125 Nielsen Court,42.28924995,-83.73527397,
1038,2098,915,Wall St.,Ann Arbor,,915 Wall St.,42.289252,-83.738403,
671,1551,1120,Nielsen Court,Ann Arbor,,1120 Nielsen Court,42.28927928,-83.7355228,
672,1552,1127,Nielsen Court,Ann Arbor,,1127 Nielsen Court,42.28928488,-83.73524377,
391,1236,2415,Haisley Dr.,Ann Arbor,,2415 Haisley Dr.,42.2893008,-83.7798819,
667,763,1131,Nielsen Court,Ann Arbor,,1131 Nielsen Court,42.2893483,-83.73517649,
1036,1899,2015,Wall St.,Ann Arbor,,2015 Wall St.,42.2893576,-83.7388934,
509,2202,945,Maiden Lane,Ann Arbor,,945 Maiden Lane,42.28938771,-83.73715087,
673,1553,1128,Nielsen Court,Ann Arbor,,1128 Nielsen Court,42.28942105,-83.73539748,
666,676,1139,Nielsen Court,Ann Arbor,,1139 Nielsen Court,42.2894703,-83.73503776,
675,1555,1143,Nielsen Court,Ann Arbor,,1143 Nielsen Court,42.28952735,-83.73496499,
573,1448,916,Miner St.,Ann Arbor,,916 Miner St.,42.2898901,-83.75562822,
109,1033,203,Charles St.,Ann Arbor,,203 Charles St.,42.29006306,-83.74970316,
674,1554,1142,Nielsen Court,Ann Arbor,,1142 Nielsen Court,42.2905637,-83.73445687,
324,1167,1000,Fountain St.,Ann Arbor,,1000 Fountain St.,42.290703,-83.75404,
374,1218,1007,Gott St.,Ann Arbor,,1007 Gott St.,42.29071515,-83.75713006,
447,718,1094,Island Drive CT.,Ann Arbor,,1094 Island Drive CT.,42.2907728,-83.7321678,
448,2181,1020,Island Drive CT.,Ann Arbor,,1020 Island Drive CT.,42.2907728,-83.7321678,
449,1299,1102,Island Drive CT. ,Ann Arbor,,1102 Island Drive CT. ,42.2907728,-83.7321678,
586,1460,707,Moore St.,Ann Arbor,,707 Moore St.,42.2907879,-83.73921531,
176,1105,925,Duncan St.,Ann Arbor,,925 Duncan St.,42.29081178,-83.77515543,
325,1168,1007,Fountain St.,Ann Arbor,,1007 Fountain St.,42.29099685,-83.75427391,
1091,363,1020,Westaire Way,Ann Arbor,,1020 Westaire Way,42.29101901,-83.77754141,
957,1815,236,Sunset Road,Ann Arbor,,236 Sunset Road,42.29104197,-83.7483222,
567,1442,1019,Miner St.,Ann Arbor,,1019 Miner St.,42.2910554,-83.75591524,
326,1169,1012,Fountain St.,Ann Arbor,,1012 Fountain St.,42.29107986,-83.75405496,
327,1170,1021,Fountain St.,Ann Arbor,,1021 Fountain St.,42.29117833,-83.75428408,
330,2109,1034,Fountain St.,Ann Arbor,,1034 Fountain St.,42.29136336,-83.75406808,
44,82,1315,Beal Ave.,Ann Arbor,,1315 Beal Ave.,42.29136422,-83.71212662,
24,3.1,,Baits I - Eaton,Ann Arbor,dorm,Baits I - Eaton,42.291552,-83.72316713,
25,3.2,,Baits I - Lee,Ann Arbor,dorm,Baits I - Lee,42.291552,-83.72316713,
26,3.3,,Baits I - Parker,Ann Arbor,dorm,Baits I - Parker,42.291552,-83.72316713,
27,3.4,,Baits I - Smith,Ann Arbor,dorm,Baits I - Smith,42.291552,-83.72316713,
28,3.5,,Baits I - Stanley,Ann Arbor,dorm,Baits I - Stanley,42.291552,-83.72316713,
568,1443,1110,Miner St.,Ann Arbor,,1110 Miner St.,42.29183317,-83.75570651,
665,1548,1200,Newport Road,Ann Arbor,,1200 Newport Road,42.292378,-83.76558,
587,1462,1217,Morningside Dr.,Ann Arbor,,1217 Morningside Dr.,42.2925354,-83.76847812,
163,1083,615,Cressfield Lane,Ann Arbor,,615 Cressfield Lane,42.29262071,-83.75523243,
90,133,1117,Bydding Rd.,Ann Arbor,,1117 Bydding Rd.,42.29285737,-83.75613419,
91,134,1125,Bydding Rd.,Ann Arbor,,1125 Bydding Rd.,42.29290875,-83.75616286,
468,1325,560,Kellogg,Ann Arbor,,560 Kellogg,42.29301547,-83.74032074,
465,1322,607,Kellogg,Ann Arbor,,607 Kellogg,42.29303967,-83.73964451,
467,1324,436,Kellogg,Ann Arbor,,436 Kellogg,42.29318668,-83.74111284,
1266,248,301,E. Patterson ,Flint,,301 E. Patterson ,42.293225,-83.7096564,
466,1323,402,Kellogg,Ann Arbor,,402 Kellogg,42.29323363,-83.74133003,
81,7.1,,Bursley - Bartlett,Ann Arbor,dorm,Bursley - Bartlett,42.2938052,-83.72200216,
82,7.2,,Bursley - Douglas,Ann Arbor,dorm,Bursley - Douglas,42.2938052,-83.72200216,
83,7.8,,Bursley - Hamilton,Ann Arbor,dorm,Bursley - Hamilton,42.2938052,-83.72200216,
84,7.3,,Bursley - Lewis,Ann Arbor,dorm,Bursley - Lewis,42.2938052,-83.72200216,
86,7.5,,Bursley - Sanford,Ann Arbor,dorm,Bursley - Sanford,42.2938052,-83.72200216,
87,7.6,,Bursley - Van Duren,Ann Arbor,dorm,Bursley - Van Duren,42.2938052,-83.72200216,
88,7.7,,Bursley - VanHoosen,Ann Arbor,dorm,Bursley - VanHoosen,42.2938052,-83.72200216,
23,4,,Baits,Ann Arbor,dorm,Baits,42.2940156,-83.72396557,
29,2,,Baits II,Ann Arbor,dorm,Baits II,42.2940156,-83.72396557,
30,2.1,,Baits II - Coman,Ann Arbor,dorm,Baits II - Coman,42.2940156,-83.72396557,
31,2.2,,Baits II - Conger,Ann Arbor,dorm,Baits II - Conger,42.2940156,-83.72396557,
32,2.3,,Baits II - Cross,Ann Arbor,dorm,Baits II - Cross,42.2940156,-83.72396557,
33,2.4,,Baits II - Thieme,Ann Arbor,dorm,Baits II - Thieme,42.2940156,-83.72396557,
34,2.5,,Baits II - Ziwet,Ann Arbor,dorm,Baits II - Ziwet,42.2940156,-83.72396557,
951,1808,2463,Stone Road,Ann Arbor,,2463 Stone Road,42.29443572,-83.70035332,
777,1649,1516,Plymouth Rd.,Ann Arbor,,1516 Plymouth Rd.,42.29452183,-83.73308354,
953,2218,2290,Stone Road,Ann Arbor,,2290 Stone Road,42.29461211,-83.70012695,
946,312,2331,Stone Road,Ann Arbor,,2331 Stone Road,42.29463382,-83.70035065,
478,1338,1366,Kuehnle St.,Ann Arbor,,1366 Kuehnle St.,42.29468833,-83.78731473,
950,1807,2269,Stone Road,Ann Arbor,,2269 Stone Road,42.29472687,-83.7003494,
949,1806,2251,Stone Road,Ann Arbor,,2251 Stone Road,42.29475388,-83.70034903,
766,1632,1440,Pear St.,Ann Arbor,,1440 Pear St.,42.29483799,-83.73655868,
767,488,1440,Pear St. ,Ann Arbor,,1440 Pear St. ,42.29483799,-83.73655868,
364,1203,1516,Gilbert Court,Ann Arbor,ICC Co-op,1516 Gilbert Court,42.29489144,-83.72598925,
948,1805,2133,Stone Road,Ann Arbor,,2133 Stone Road,42.29493098,-83.70034665,
947,1804,2125,Stone Road,Ann Arbor,,2125 Stone Road,42.29494298,-83.70034649,
952,2147,2115,Stone Road,Ann Arbor,,2115 Stone Road,42.29495799,-83.70034628,
438,715,1440,Hubbard Rd.,Ann Arbor,,1440 Hubbard Rd.,42.294959,-83.716572,
439,1289,1220,Hubbard Rd.,Ann Arbor,,1220 Hubbard Rd.,42.294959,-83.716572,
560,1436,2509,Miller Ave.,Ann Arbor,,2509 Miller Ave.,42.29516098,-83.78170636,
975,1834,1510,Traver Road,Ann Arbor,,1510 Traver Road,42.2952178,-83.73492448,
765,1631,1411,Pear St.,Ann Arbor,,1411 Pear St.,42.2952253,-83.7365359,
561,1437,2527,Miller Ave.,Ann Arbor,,2527 Miller Ave.,42.29526994,-83.78189885,
594,1468,1585,Murfin Ave.,Ann Arbor,,1585 Murfin Ave.,42.29530309,-83.71945367,
976,1835,1520,Traver Road,Ann Arbor,,1520 Traver Road,42.29531341,-83.73482717,
590,293,1586,Murfin Ave.,Ann Arbor,,1586 Murfin Ave.,42.29535143,-83.7192415,
562,1438,2541,Miller Ave.,Ann Arbor,,2541 Miller Ave.,42.29535531,-83.78204821,
13,53,605,Argo Drive,Ann Arbor,,605 Argo Drive,42.29540305,-83.73928219,
14,54,707,Argo Drive,Ann Arbor,,707 Argo Drive,42.29546369,-83.73878341,
977,1836,1529,Traver Road,Ann Arbor,,1529 Traver Road,42.29548364,-83.73493287,
595,1469,1643,Murfin Ave.,Ann Arbor,,1643 Murfin Ave.,42.29554483,-83.71953561,
45,83,1587,Beal Ave.,Ann Arbor,,1587 Beal Ave.,42.29556699,-83.71218883,
437,693,2151,Hubbard Rd.,Ann Arbor,,2151 Hubbard Rd.,42.29559715,-83.71739281,
596,1470,167812,Murfin Ave.,Ann Arbor,,1678-12 Murfin Ave.,42.29573487,-83.71937147,
156,562,2170,Cram Place,Ann Arbor,,2170 Cram Place,42.29610475,-83.71700273,
149,1072,1639,Cram Circle,Ann Arbor,,1639 Cram Circle,42.2962154,-83.71510535,
591,294,1634,Murfin Ave.,Ann Arbor,,1634 Murfin Ave.,42.296318,-83.71811799,
46,84,1647,Beal Ave.,Ann Arbor,,1647 Beal Ave.,42.29641955,-83.71315027,
161,1081,2250,Cram Place,Ann Arbor,,2250 Cram Place,42.2964252,-83.71579092,
159,1079,2210,Cram Place,Ann Arbor,,2210 Cram Place,42.2964447,-83.7162731,
147,559,1630,Cram Circle,Ann Arbor,,1630 Cram Circle,42.2964674,-83.71459461,
598,1472,167813,Murfin Ave.,Ann Arbor,,167813 Murfin Ave.,42.2965222,-83.7197909,
148,1071,1097,Cram Circle,Ann Arbor,,1097 Cram Circle,42.2965567,-83.7151659,
152,1075,2155,Cram Circle,Ann Arbor,,2155 Cram Circle,42.2965567,-83.7151659,
153,2177,2231,Cram Circle,Ann Arbor,,2231 Cram Circle,42.2965567,-83.7151659,
763,487,1616,Peach St.,Ann Arbor,,1616 Peach St.,42.29669939,-83.73466872,
764,1630,1615,Peach St.,Ann Arbor,,1615 Peach St.,42.29673387,-83.73489419,
198,170,217,E. Franklin St.,Ann Arbor,,217 E. Franklin St.,42.2967475,-83.7789329,
40,72,1081,Barton Drive,Ann Arbor,,1081 Barton Drive,42.29675549,-83.73092384,
150,1073,1666,Cram Circle,Ann Arbor,,1666 Cram Circle,42.2967846,-83.71410565,
39,71,1071,Barton Drive,Ann Arbor,,1071 Barton Drive,42.29685574,-83.73101712,
157,1077,212,Cram Place,Ann Arbor,,212 Cram Place,42.2968566,-83.7158551,
162,1082,2515,Cram Place,Ann Arbor,,2515 Cram Place,42.2968566,-83.7158551,
158,1078,215523,Cram Place,Ann Arbor,,2155-23 Cram Place,42.296937,-83.71564264,
592,295,1678,Murfin Ave.,Ann Arbor,,1678 Murfin Ave.,42.29696685,-83.71815313,
160,1080,2249,Cram Place,Ann Arbor,,2249 Cram Place,42.29707015,-83.7156528,
593,297,1700,Murfin Ave.,Ann Arbor,,1700 Murfin Ave.,42.29727195,-83.71926558,
634,1517,1350,N. Main St.,Ann Arbor,,1350 N. Main St.,42.29737992,-83.74623887,
155,560,2155,Cram Place,Ann Arbor,,2155 Cram Place,42.2975443,-83.7176583,
533,682,1159,McIntyre St.,Ann Arbor,,1159 McIntyre St.,42.2978696,-83.70987446,
537,1416,1169,McIntyre St.,Ann Arbor,,1169 McIntyre St.,42.29796204,-83.70986965,
1228,1984,827,Taylor St. ,Detroit,,827 Taylor St. ,42.29803051,-83.73523602,
380,1222,3548,Green Brier Blvd.,Ann Arbor,,3548 Green Brier Blvd.,42.2982826,-83.69024395,
381,1224,3582,Green Brier Blvd.,Ann Arbor,,3582 Green Brier Blvd.,42.29834811,-83.69054531,
382,2114,3605,Green Brier Blvd.,Ann Arbor,,3605 Green Brier Blvd.,42.29863953,-83.69107755,
47,85,1825,Beal Ave.,Ann Arbor,,1825 Beal Ave.,42.29905615,-83.71293255,
779,1651,1817,Pontiac Trail,Ann Arbor,,1817 Pontiac Trail,42.29940318,-83.73629296,
1146,2219,6122,Beechwood,Detroit,,6122 Beechwood,42.299548,-83.755449,
1294,86,253,Beechwood,River Rouge,,253 Beechwood,42.299548,-83.755449,
534,741,1415,McIntyre St.,Ann Arbor,,1415 McIntyre St.,42.30009604,-83.70927321,
535,742,1416,McIntyre St.,Ann Arbor,,1416 McIntyre St.,42.3001691,-83.7091884,
536,1415,1116,McIntyre St.,Ann Arbor,,1116 McIntyre St.,42.3001691,-83.7091884,
538,1417,1316,McIntyre St.,Ann Arbor,,1316 McIntyre St.,42.3001691,-83.7091884,
539,1418,1350,McIntyre St.,Ann Arbor,,1350 McIntyre St.,42.3001691,-83.7091884,
540,1419,1366,McIntyre St.,Ann Arbor,,1366 McIntyre St.,42.3001691,-83.7091884,
541,1420,1402,McIntyre St.,Ann Arbor,,1402 McIntyre St.,42.3001691,-83.7091884,
542,1421,1406,McIntyre St.,Ann Arbor,,1406 McIntyre St.,42.3001691,-83.7091884,
543,1422,1428,McIntyre St.,Ann Arbor,,1428 McIntyre St.,42.3001691,-83.7091884,
545,1424,1644,McIntyre St.,Ann Arbor,,1644 McIntyre St.,42.3001691,-83.7091884,
546,1425,1646,McIntyre St.,Ann Arbor,,1646 McIntyre St.,42.3001691,-83.7091884,
550,2093,1636,McIntyre St.,Ann Arbor,,1636 McIntyre St.,42.3001691,-83.7091884,
945,1790,,State St.,Ann Arbor,,State St.,42.3003898,-83.6986402,
780,1681,921,Pontiac Trail,Ann Arbor,,921 Pontiac Trail,42.300859,-83.7356681,
481,1342,1875,Lake Lila Drive,Ann Arbor,,1875 Lake Lila Drive,42.3008886,-83.7178875,
482,1343,1877,Lake Lila Drive,Ann Arbor,,1877 Lake Lila Drive,42.3008886,-83.7178875,
1311,1400,9545,Main St. ,Whitmore Lake,,9545 Main St. ,42.3009796,-83.6975233,
923,1777,1861,Shirley Lane,Ann Arbor,,1861 Shirley Lane,42.30108745,-83.71911555,
549,1428,1927,McIntyre St.,Ann Arbor,,1927 McIntyre St.,42.30116802,-83.71251299,
544,1423,1561,McIntyre St.,Ann Arbor,,1561 McIntyre St.,42.30137008,-83.7095687,
480,1341,1872,Lake Lila Drive,Ann Arbor,,1872 Lake Lila Drive,42.30163909,-83.71767843,
479,1340,1853,Lake Lila Drive,Ann Arbor,,1853 Lake Lila Drive,42.30165467,-83.71799454,
483,2171,1863,Lake Lila Drive,Ann Arbor,,1863 Lake Lila Drive,42.30182276,-83.71760728,
548,1427,1811,McIntyre St.,Ann Arbor,,1811 McIntyre St.,42.30182804,-83.71172635,
547,1426,1667,McIntyre St.,Ann Arbor,,1667 McIntyre St.,42.30184577,-83.71041394,
1095,364,849,Wickfield Court,Ann Arbor,,849 Wickfield Court,42.301991,-83.733623,
1094,1951,6317,Whitmore Lake Road,Ann Arbor,,6317 Whitmore Lake Road,42.3021943,-83.7460212,
72,117,448,Brookside Dr. ,Ann Arbor,,448 Brookside Dr. ,42.30369347,-83.73796174,
515,1404,1013,Manor Drive,Ann Arbor,,1013 Manor Drive,42.304672,-83.737831,
516,1405,448,Manor Drive,Ann Arbor,,448 Manor Drive,42.30488752,-83.73899893,
134,2110,391,Cloverdale St.,Ann Arbor,,391 Cloverdale St.,42.30594935,-83.73875637,
20,60,2817,Arrowwood Trail,Ann Arbor,,2817 Arrowwood Trail,42.30740375,-83.72934203,
16,56,2372,Arrowwood Trail,Ann Arbor,,2372 Arrowwood Trail,42.30759097,-83.73375034,
19,59,2785,Arrowwood Trail,Ann Arbor,,2785 Arrowwood Trail,42.30778324,-83.729067,
18,58,2648,Arrowwood Trail,Ann Arbor,,2648 Arrowwood Trail,42.30829211,-83.73050985,
17,57,2617,Arrowwood Trail,Ann Arbor,,2617 Arrowwood Trail,42.3084819,-83.73077482,
62,105,3157,Bluett Road,Ann Arbor,,3157 Bluett Road,42.31070543,-83.6998817,
132,1052,1115,Clague St.,Ann Arbor,,1115 Clague St.,42.3115488,-83.7049981,
